stockname,recipe,numpossibletrades,optimalcount,gftratioformula,optimalcountwithgftzero,optimalgft,optimalgftwithgftzero,SBBExternalCompetitioncount,SBBExternalCompetitioncountratio,SBBExternalCompetitiontotalgft,SBBExternalCompetitiontotalgftratio,SBBExternalCompetitionmarketgft,SBBExternalCompetitionmarketgftratio,SBBAscendingPricescount,SBBAscendingPricescountratio,SBBAscendingPricestotalgft,SBBAscendingPricestotalgftratio,SBBAscendingPricesmarketgft,SBBAscendingPricesmarketgftratio
Average,3:3,2,1.00,0.000,1.00,1293.66,1293.66,0.55,55.15,824.95,51.648,824.95,51.648,0.55,55.15,830.80,51.911,830.80,51.911
Average,3:3,3,1.43,14.343,1.43,1952.19,1952.19,1.01,75.15,1493.27,74.614,1493.27,74.614,1.01,75.15,1498.84,74.900,1498.84,74.900
Average,3:3,4,2.00,32.020,2.00,2885.20,2885.20,1.52,77.57,2314.26,79.191,2314.26,79.191,1.52,77.57,2311.80,79.180,2311.80,79.180
Average,3:3,5,2.56,42.545,2.56,3616.17,3616.17,2.03,80.20,3018.27,82.904,3018.27,82.904,2.03,80.20,3016.69,82.793,3016.69,82.793
Average,3:3,10,4.98,66.086,4.98,7210.19,7210.19,4.42,89.05,6595.82,91.356,6595.82,91.356,4.42,89.05,6586.13,91.223,6586.13,91.223
Average,3:3,15,7.48,76.227,7.48,11173.52,11173.52,7.03,94.17,10532.93,94.262,10532.93,94.262,7.03,94.17,10554.17,94.438,10554.17,94.438
Average,3:3,25,12.38,84.969,12.38,18256.46,18256.46,11.86,95.86,17638.74,96.603,17638.74,96.603,11.86,95.86,17648.79,96.659,17648.79,96.659
Average,3:3,50,25.29,92.371,25.29,37897.96,37897.96,24.76,97.91,37239.15,98.269,37239.15,98.269,24.76,97.91,37260.33,98.326,37260.33,98.326
Average,3:3,100,49.90,96.063,49.90,74763.02,74763.02,49.41,99.01,74141.73,99.163,74141.73,99.163,49.41,99.01,74143.31,99.166,74143.31,99.166
Average,3:3,500,249.53,99.201,249.53,373714.42,373714.42,249.04,99.80,373110.82,99.838,373110.82,99.838,249.04,99.80,373092.98,99.833,373092.98,99.833
Average,3:3,1000,500.31,99.600,500.31,749179.64,749179.64,499.75,99.88,748511.03,99.910,748511.03,99.910,499.75,99.88,748491.81,99.908,748491.81,99.908
